"sample","p_cncr9254","p_cntrl9744","p_cncr2193","p_cncr5103","p_cncr9379","p_cntrl8450","p_cncr9674","p_cntrl4930","p_cncr1282","p_cntrl1266","p_cntrl3501","p_cncr7595","p_cncr2992","p_cncr5928","p_cntrl1083","p_cncr5269","p_cncr5428","p_cncr7863","p_cncr6232","p_cncr6008","p_cncr7650","p_cntrl8718","p_cntrl7961","p_cntrl6150","p_cntrl1211","p_cncr6234","p_cncr2844","p_cncr2962","p_cncr3365","p_cncr9197"
"01011010000010100001",1204,198245252,28034,19910,586,25023,1891641,30850,52345,322047,258353,52422,2732,2717,826,203737,11564,1706526,631342,10526,7153,2619,8855,59289,48318790,1619,559155,3054,22000,195493
"01100010100111001010",50423,3850,89346,27108,21257,30328,94,2360,189415,84680,347495,295975,764,13671,2774783,22304,262674,820291,12514,51321,249217,3889706,5320,3038,11484,235124,4203,20402,73736,1428
"11000010010011001100",40350,1381,195890,196656,26054,1460951,205,101747,40042,4714,11903,11829,2363,448,79606,33057,80344,195918,3030,812073,207026,66873,4263828,1782,62985,1857306,21941,1038486,1533,153
"01101001101111110010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110001100000100101",922,86186,49825,71573,10272,38379,1076727,42229,1521628,105007,285485,84172,159170,755,7940,42738,6209,3777835,5321004,2330836,6559,349,56390,10318,1586178,15363,129326,472815,22136,76704
"11011001010001111111",1178920,483987,8798,531816,28024,1629736,295140,108456,47764,376563,1393508,7322,345869,273,1521,1620,152068,6937,31038,2432176,36954,538,859564,1485509,1326499,167787,35192,124488,93075,676190
"01101101000010111001",347338,2364802,21562,5415,243267,17502,1247854,267545,896131,1033710,245209,269034,174097,691,317,1028,24845,12844,1170270,51991,15233,34228,8997,18613541,63783,4201,81669,1076,4100002,793145
"00110111111001100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010101110100001000",19077,9706,1471076,7765,3864,6832060,3611790,3939,11072,18231,2953,2578065,1624575,378453,215874,86929,80995,498500,228554,164182,9859,2347243,46237,1294780,186,33719,199256,242526,47221,1399580
"00111010001001011001",315251,94443,26275,336,27043,8192,14007,26181,14121,138781,57385,16266,8363,39507,603,2274,69524,30610,29796,28919,54725,38313,1371,25183,2576183,64719,1579543,6544,256785,123540
"11110110000111100111",471,17,523,71347,1,12354,8,503541,1661149,214113,262,80,498,103074,1825,19230,53,73688,753,687,898,2,23,4,32563,3653707,19087,5402,327,11
"11100110000101010010",73635,2784,6052803,256611,4,21650,9542,65354,45509,218814,8265,214638,550,774763,3658071,197824,905944,511700,184843,10761,25309,17848,10879,2767,47378,557704,72917,316586,354740,75811
"00011110010001001110",246563,3823,100857,258391,2295,19684928,23457,78656,4946,214737,4207,490,47810,20685,3730,195464,274652,22007,20385,30281,6621,472850,81723,13672,38998,475426,5721,310293,85994,21533
"01100111011101000111",4003,1,400,2149,61,2035311,3,174914,23248,4959,47,81,12,213792,1396082,127,6906,1440,903,38,1133,230,2952,131,8,25774,91763,110057,20,43
"01100010111111011100",191986,1186,192014,521,15436318,26470,9,87308,602829,16772,429656,338838,33854,116490,1285673,4860,4888076,111821,4336,65095,3455437,9393426,5826,25668,1243,447030,149367,5258,1146,2409
"11110011100011101111",207019,1654,1217,223590,177353,13745,2231,9327,401129,1242640,371769,18000,22493,356,3151,47820,15241,398628,13840,10057064,54157,563,13774,1292,2618632,2217168,3356,7685,583993,1615
"00001100000100001001",401,818,324,2851,1,3267173,5910,74814,55613,535,58,1200,10167,111286,1316,8,120,3010,1013,132,2077,15408,330,6228,114,1510,791171,338667,113,257
"10100010001110001110",63429,181,11464,539840,2571,68735,60,46304,1926,4573,14383,88320,1420,16938,106571,106402,140794,43292,120365,506419,642526,421507,1595794,273,295344,324634,46423,307006,9738,1035
"00000101011001000100",115452,624,580689,134135,57945,5517052,43385,1380286,2285,24227,1825,17272,11959,85549,153199,70725,33617,18087,1096029,30716,55179,38712,1188094,53778,69,53270,269145,5941836,1700,15230
"00100001110111011010",587057,981,84268,20365,977388,285733,306,1174,9798,174432,526263,266871,12628,15721,6112033,1429,360070,8614,31275,963496,270878,1753968,22219,174305,282,2197840,6964,51445,555654,9189
"00001001101110111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00101101000111001000",1828951,6542,71716,162658,123312,553786,39774,3116,123916,2874353,13223,23381,12855,5554,18554,13181,13142,4039,601657,7608,106094,671421,6106,33858,2121,94591,1966,44819,29391,12224
"10011100101010100010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010100000010001100",43985,36746,92751,203154,4900,771516,139547,8482571,8768,15803,1230,101754,1709009,9049,70,160341,5790,83972,464384,357141,87382,310584,59138,113708,33810,198272,178699,60366,151274,20767
"10000000000101010101",425,64,293,66756,1,388735,52,679778,15118,582,151,374,2024,143677,12470,3,323,2988,472,5696,74185,14,285,45,1788,252902,5914707,4375710,15,7
"01110011110101001110",87043,1009,70274,15575,103781,3286411,818,1096,72639,196429,62845,20565,7460,5438,2686746,12710,2753627,199035,31098,91238,33302,478803,50387,7734,7702,228440,2780,56909,15006,43532
"00011001110010011110",334915,152194,974,26435,244424,7330033,76644,21254,1662,39292,201687,19276,1402209,4679,10032,587,419936,527,26020,2893442,1632546,2887460,231179,868980,13736,253294,26676,10957,110811,51091
"10101111000010101001",74790,6056,8413,82493,8125,35843,443268,1752,94232,1201435,8680,17287,7571,1105,628,61443,3205,63567,301998,319333,2231,3575,38853,9219,1074937,64639,13928,31664,1579187,8660
"10100110111100000100",2037,21,3843368,29590,3959,265715,3335,16686,104557,4854,4754,105435,25583,3439362,7031505,3437240,648755,2149852,412948,71624,16881,1296887,81587,308,1663,120603,179581,7064289,453,2884
"01111000101001101001",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010111010011001000",269761,1988,284071,9855,12256,1494117,51616,12125,1303,309716,265,35822,8071,26001,8905,240684,10659,58492,14576,109005,11382,32052,57053,37607,3622,3075673,41701,12854,438478,18692
"11010010000110111000",5157,2324438,368306,7046,49,3559,95804,60574,56833,60043,36236,9102570,105976,91265,4082,59714,35029,2551757,35464,239812,333543,6700,17981,102169,5845360,314382,2526455,937,115436,1268571
"10110100010001110100",5227,1384,32613801,73490,5276,36790,22023,1779671,902849,1241910,27381,5564,678405,61904,3311,1830946,5473,893889,2027293,420224,1363,508,9145,9023,89374,19939941,71011,793675,257032,67994
"11110110101000100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00001001110110110011",159,6669,17,1327,64,495980,724,1802,13407,12991,30100,1326,2306,190067,285869,3,537,490,668,2529,14754,824,220,16282,88,17527,312747,8522,288,238
"00100111100101011000",283466,282,233638,1721,8972,48530,24291,2162,60354,579365,2377,643781,43950,1266395,413890,1512,563965,116899,41180,36549,124472,598749,167,27210,366,288727,133974,20159,1601153,63106
"11100110010011011001",606062,853,1932718,12671,38954,30625,1229,126694,196373,41258,13762,92174,4991,4767,36935,74147,218637,229661,3803,594313,4399,22965,38065,50339,52503,3704131,69132,64379,1230855,2107
"10110100111010100100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010111011100110001",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"00000100010101010111",2541,25,1562,76641,4,6125819,31,4054784,4201,1826,169,183,3149,717597,71993,40,5588,1037,656,762,2019,348,262,3004,14,184383,763112,1559495,383,54
"11101100111111111000",0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000010111010111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000001011011000011",517029,1822,29065,2877637,12811,627728,7509,21314,77,8993,78373,50729,130,5037,1045637,164650,8649,10883,73032,2954425,60806,1370,20338401,12518,13153,399484,121047,7285063,11051,1096
"11000101001111001010",10407427,1447,85681,1479506,1437,168664,22551,226800,6025,26617,10992,3786271,9248,123541,280130,113780,20603,13415,28630,135426,3042861,99985,1934866,114769,479,262592,39650,100493,9301,37367
"10001111110010111110",203677,1317,2869,116561,20688,698534,70183,12060,18867,257101,41979,23018,907291,66071,19693,11778,338331,4853,7426,3675129,269072,239966,125777,73299,7969,1317643,11838,19397,692787,9318
"01010100010001100110",6611,98267,7206852,674443,1778,964514,74861,9841791,163338,381943,105698,13302,103752,18368,15139,3503901,20943,1715533,1578626,29206,1347,5223,128695,233352,11689,203312,22853,479757,58886,343606
"01110111101100111101",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"00110110001000010100",8074,8258,543344,1182,482,15176,42283,6687540,6028,39785,558,57972,52296,1998687,2129,144696,149786,146952,2424639,12865,41693,48502,4574,8569,101621,99558,6252354,15594,235921,300560
"01100000100110011011",491,448,80,171,62,23346,4,117015,266347,246,9968,25436,3077,31344,79839,1,1096,4691,119,6043,50971,38077,121,9220,131,47688,355806,3581,3827,46
"01011111011111100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101001011011101011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01111100010010101010",11904,447236,1809193,10218,35044,150378,54137,154375,1586903,619141,644954,23781,116731,1187,2665,1344331,5216,223103,939805,27266,659,712290,200685,1600100,64921,142720,1324,4455,828874,630625
"00000111011101100010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00110010111000011100",3857,1271,209928,36,233847,60192,873,111905,25180,2817,22022,92575,330272,205825,27171,6366,522636,251786,35949,511047,97020,2993542,26312,26137,18854,348991,1841688,21995,71136,54548
"00011011101001100111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100001101000110011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01010100110100001111",402,86,752,2874,15,13133552,317,1068261,206534,116,395,3480,285103,174367,17356,132,3271,28938,129,3298,1335,34027,1036,22325,17,21142,217132,117459,117,430
"10000001110010000101",13314,3877,9099,1819714,89539,5041760,81540,11462,2496,2621,44926,43350,23525,990,275173,24525,54259,62504,180448,21775609,67432,15317,2388150,8651,19992,66920,129435,16163823,2284,229
"00110011010011111110",144860,2873,16423,11108,448056,81299,219,39019,5611,4563221,54988,3030,10185,1345,3677,10533,55800,12151,71142,901889,21843,2348,27672,23921,215474,17564122,9474,1466,8507872,32046
"00101110000010001111",421768,6345,1507,1095002,24553,817424,6464,135931,8248,109217,15135,1514,7285,679,658,34325,342784,7374,216063,98296,6519,750845,33083,10173,577254,18920,5008,89088,1265767,1019
"01100101000001101100",56605,3222,375664,43725,212670,147824,25510,1665752,3810489,988327,19581,26246,99458,544,1955,5630,5256,210995,2586681,36885,11098,11865,47962,171713,1803,52765,8555,132436,248425,74877
"01110101111010000010",29754,7186,744863,1987,55115,112960,55156,103393,31596,33840,53409,518634,14119,149745,1310903,1678178,22723,116529,831302,76349,22140,928637,438766,251542,278,131915,26637,9860,65188,152263
"10111010111100100100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101110010010110100",3637,6243,557180,50383,8143,57182,11329,89842,331473,799475,27480,1757,34250,25619,9184,464037,73149,65581,757737,91210,6575,19029,28253,2798,413461,1212090,25520,79569,74730,4459
"01100001010011101010",36922,11740,323936,26309,804019,150610,487,21460,142796,491145,941566,32244,695,58,226655,13250,3760,91104,317524,229531,5651,24792,2124517,311289,3796,517844,1098,48225,707944,21656
"01111101110010110010",17706,916662,348951,1823,44558,45017,882029,26865,822961,3815343,1226634,85330,243352,53138,87204,140127,46197,44229,1292242,45948,10305,173186,8236,2501517,6964,158449,7515,611,1224444,1894515
"01000101011000011011",1451475,62829,122303,8335,7965,1111432,496726,3236141,485,1041,21078,4714984,38268,37917,105077,1673,1114210,8952,89272,227847,20592,289139,7639965,210163083,313,2511,3468868,113163,1636856,4736050
"10110101001000001100",104499,155,120858,25494,4165,231683,175877,791138,18246,13656,371,76485,436741,20869,709,76981,2725,30043,1608572,760167,64651,27448,1417671,10551,16916,308231,180195,428592,53049,102262
"01011100001111000011",13566,5281,204,8064,3,123838,500,1086015,59511,10512,1072,924,876,1729071,4341,1517,70,1101,364,21,48990,795,93,1501,310,26516,279563,2569,7,234
"11010110010110000111",326,67,592,77109,0,3366632,99,421132,8544,636,21,375,591,196483,35567,11767,2023,15198,162,1703,1203,105,6097,69,4171,354762,202786,62095,27,25
"01000101111001101010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11100110001010010110",91955,1582,109274,76955,316,8166,1392,11736246,11417,10786,5777,124054,3061,227336,70900,216126,390601,30076,236945,106072,568510,69347,388243,3576,71785,452030,288656,27867,127137,6870
"11000001111010011101",621202,9442,4415,12299,2419582,335303,15555,506510,13632,281,199461,2316041,580773,4552,63599,507,514984,9756,5788,27003138,4661771,214621,4718093,1597616,3208,46907,2245634,133434,3396,6863
"10011110101111111101",0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011011011010111001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10111101100001111101",974282,3129,11412,55362,302330,30186,1064438,45548,4653904,6310101,159940,9501,31276656,14106,69,5900,11342,31488,116657,3009439,38196,2031,251,51097,186017,981984,26647,38555,883601,60908
"11110101000000100101",6504,59964,312953,402240,1056,79961,5672963,984246,625910,371017,11538,50726,139653,1241,716,449182,4667,1324343,25596412,308989,721,78,109840,41803,1153625,17716,120751,371690,132368,472527
"11101110101010010100",47439,5274,45790,3701,12896,6534,12520,472390,1276069,25854,35853,62342,87292,759541,50101,53004,415336,34524,63070,44062,4210997,1607149,9197,1905,32187,118064,197849,10183,2169,2014
"10011000111110010111",1149,289,17,4993,26,501973,58,85614,8776,258,7780,498,43580,2383839,34153,111,1459,247,65,18673,437582,2778,1076,276,1578,365921,1426377,38471,2,22
"11110111011000000011",43114,2252,695932,18220,122,238950,320303,27333,1765,15908,2378,104427,302,52287,604861,2990006,132213,324098,486856,102298,386,2478,5411395,21183,111363,43681,214027,264367,183544,462027
"00011100001001101100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00110110001101011001",4112,8,1649,10,7,5797,22,361934,50812,6319,12,3039,3690,13501130,774,48,228,8853,90,143,4703,369,2,445,319,606293,10625263,1116,3448,670
"10110000110100110000",94,42761,31568766,3279,865,10929,92012,3117,615046,94115,656949,855167,408883,464342,749206,505886,20406,14556615,1997513,685546,3531,18466,6320,23393,146015,794731,495824,400271,48924,712527
"01010100100000000000",781,554866,4769779,6506,73,157486,8902217,631192,179054,7893,9669,1740090,345473,407710,42338,348563,12867,8296508,953716,29231,19853,519713,12560,216986,4300,9073,850162,183999,38707,449199
"11001001101011000001",474806,108963,3790,123229,79315,64721,271092,6846,72603,23384,698287,153947,3766,11447,206063,8961,8604,22189,24427,309893,4982171,21484,174449,11173,21396,12980,154213,302898,134,1073
"11111010000001101110",15652,18076,46910,132455,1199,57879,3512,25726,1642355,1291166,269237,706,10019,493,1484,60192,12370,336615,88085,100819,19177,4869,91635,526,18812131,722454,1628,69436,55491,23066
"01011000010101101010",18296,3889771,1609384,83169,3623,1190721,64458,10872,281942,451076,3801337,54870,42939,4820,66353,100081,42378,558774,164174,9429,7214,156715,137300,1094335,94027,27093,8902,86386,7191,3184813
"11010101111011101110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000100100100001101",233,102,277,2096,20,1959300,555,2311746,1326742,66,146,12031,219013,139704,5832,6,1148,40003,287,1182,16750,42215,175,8021,8,1920,1219698,244754,29,59
"11001100011010001101",759933,23379,51285,360526,274640,2271353,56674,3042515,115204,989,70905,62140,344771,1998,2475,117723,110994,14105,33457,403728,115799,909643,9675548,517072,19472,10759,116726,856820,365,4152
"00010111101110100110",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000000110100110011",6,1082,4231,1516,0,91904,286,49586,237252,188,26354,24846,4055,537723,2400984,31,695,181035,302,11934,2294,210,2509,7090,223,42058,2701926,506073,190,569
"01111101101101011111",231731,40,10,161,931,163021,150,462399,1426392,21696,1636,631,204624,1040474,2328,1,3011,70,97,345,314453,6899,11,8068,19,52526,127204,628,132,1116
"01010010001000101100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110111011110100001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011000111101110111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101101011010100100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100111100000100100",503,985,93745,12282,6765,72695,158813,29145,206184,634826,3662,24085,29446,66741,41562,53233,25055,1474013,6837819,51103,4516,23941,3393,2480,5084,21582,61793,172213,377585,17098
"01011101010001111011",2013427,2098749,121045,30607,17198,689680,4621402,194169,53366,1833317,409573,65316,407229,6587,1619,7983,109623,17414,69435,76011,2688,5253,32613,79865111,26516,36454,61301,7451,3993993,15955109
"01100111010100111111",753,26,221,291,36,680819,29,303428,126578,9561,142,837,2101,30551,24205,3,15053,2631,888,529,239,267,936,25838,78,22779,209690,3999,16063,2832
"01101011110000101011",5153,84963,12696,2223,133755,495501,57680,186,229217,124168,2213279,22292,1822,299,526859,1908,345999,336046,108420,126873,626,289293,275877,339656,63899,1509,6089,66255,568004,124311
"01000011010111111000",84122,260081,250748,3295,61444,87075,4601,8266,25843,487128,89255,1173270,3621,13841,338976,2091,309142,136683,17774,34133,186939,17302,33353,1066597,7524,155252,251475,1721,63232,300886
"01101000111001101010",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000110111001011000",94336,1809,3527136,81,37075,49365,6786,488292,118507,3290,16936,2234017,113068,4378481,569724,10177,680633,629468,1297,38910,262135,6359863,15772,792686,49,172977,2348065,27615,59329,66786
"11010110111011110011",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110000101111110111",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01100100010110101101",106,72,3179,1273,3203,337573,6,2647281,12114042,2775,1193,920,20986,2451,1772,200,141,35470,3206,715,206,1948,755,11538,67,35451,50043,20547,130,49
"11001100000100111000",22501,1733123,1942626,52865,58,56125,5226338,256507,1535932,62138,111253,3238474,2059801,153964,7040,11156,64644,355983,339517,24139,108655,190480,38409,3068587,48879,8004,521340,83130,35753,5854506
"00110010101100011100",11586,5904,54851,250,19787,14157,2686,74438,31047,9405,19896,861558,605784,1574209,18724,4417,1106217,322396,103016,108163,1082929,2687246,1143,12161,65805,62247,4237648,6445,24757,205269
"10101100010011100111",125491,1637,167516,37435306,159684,340882,3766,134560,417235,2460598,1154068,221,13520,649,8011,4688555,9971,47693,1037526,494268,684,2359,82460,2952,277322,1240160,518,4768968,55399,325
"11100110010110100010",1336,6171,14383596,328288,120,42311,4930,14842,181422,228050,60154,207602,492,50508,4376888,30620256,80889,5920842,1152777,25630,557,25020,351554,6141,70352,303414,7068,157046,91110,39243
"00000010100100100011",2,445,133,2008,0,64935,219,4898,11798,1373,1295,3648,163,1216272,267234,65,191,468331,965,876,966,274,60,102,968,5193,2115595,162240,873,77
"11010101100101100001",152,164,2413,2825,1,44031,31579,28834,3789712,35737,262,10656,29143,1872946,16331,621,6,320302,603,1522,3439,3,18,433,111,153876,632206,43991,49,645
